id_estudiante,id_periodo,promedio,asistencia,deserta,fse_puntos,fse_clase
2186,9,13.714286,68.6,1,144,B
2186,9,13.714286,68.6,1,144,B
2186,9,13.714286,68.6,1,144,B
2186,9,13.714286,68.6,1,144,B
2186,9,13.714286,68.6,1,144,B
2187,9,13.125,65.6,1,146,B
2187,9,13.125,65.6,1,146,B
2187,9,13.125,65.6,1,146,B
2187,9,13.125,65.6,1,146,B
2187,9,13.125,65.6,1,146,B
2187,9,13.125,65.6,1,146,B
2187,9,13.125,65.6,1,146,B
2187,9,13.125,65.6,1,146,B
2188,9,14.142857,70.7,1,146,B
2188,9,14.142857,70.7,1,146,B
2188,9,14.142857,70.7,1,146,B
2188,9,14.142857,70.7,1,146,B
2188,9,14.142857,70.7,1,146,B
2188,9,14.142857,70.7,1,146,B
2188,9,14.142857,70.7,1,146,B
2189,9,15.0,75.0,1,170,C
2189,9,15.0,75.0,1,170,C
2189,9,15.0,75.0,1,170,C
2189,9,15.0,75.0,1,170,C
2189,9,15.0,75.0,1,170,C
2189,9,15.0,75.0,1,170,C
2189,9,15.0,75.0,1,170,C
2192,8,12.333333,61.7,1,144,B
2192,8,12.333333,61.7,1,144,B
2192,8,12.333333,61.7,1,144,B
2192,8,12.333333,61.7,1,144,B
2192,8,12.333333,61.7,1,144,B
2192,8,12.333333,61.7,1,144,B
2197,8,15.0,75.0,1,134,A
2223,9,14.571429,72.9,1,166,C
2223,9,14.571429,72.9,1,166,C
2223,9,14.571429,72.9,1,166,C
2223,9,14.571429,72.9,1,166,C
2223,9,14.571429,72.9,1,166,C
2223,9,14.571429,72.9,1,166,C
2223,9,14.571429,72.9,1,166,C
2224,9,14.571429,72.9,1,160,B
2224,9,14.571429,72.9,1,160,B
2224,9,14.571429,72.9,1,160,B
2224,9,14.571429,72.9,1,160,B
2224,9,14.571429,72.9,1,160,B
2224,9,14.571429,72.9,1,160,B
2224,9,14.571429,72.9,1,160,B
2225,9,15.142857,75.7,1,144,B
2225,9,15.142857,75.7,1,144,B
2225,9,15.142857,75.7,1,144,B
2225,9,15.142857,75.7,1,144,B
2225,9,15.142857,75.7,1,144,B
2225,9,15.142857,75.7,1,144,B
2225,9,15.142857,75.7,1,144,B
2226,9,14.142857,70.7,1,146,B
2226,9,14.142857,70.7,1,146,B
2226,9,14.142857,70.7,1,146,B
2226,9,14.142857,70.7,1,146,B
2226,9,14.142857,70.7,1,146,B
2226,9,14.142857,70.7,1,146,B
2226,9,14.142857,70.7,1,146,B
2227,9,14.0,70.0,1,148,B
2227,9,14.0,70.0,1,148,B
2227,9,14.0,70.0,1,148,B
2227,9,14.0,70.0,1,148,B
2227,9,14.0,70.0,1,148,B
2227,9,14.0,70.0,1,148,B
2227,9,14.0,70.0,1,148,B
2228,9,14.857143,74.3,1,148,B
2228,9,14.857143,74.3,1,148,B
2228,9,14.857143,74.3,1,148,B
2228,9,14.857143,74.3,1,148,B
2228,9,14.857143,74.3,1,148,B
2228,9,14.857143,74.3,1,148,B
2228,9,14.857143,74.3,1,148,B
2229,9,14.714286,73.6,1,152,B
2229,9,14.714286,73.6,1,152,B
2229,9,14.714286,73.6,1,152,B
2229,9,14.714286,73.6,1,152,B
2229,9,14.714286,73.6,1,152,B
2229,9,14.714286,73.6,1,152,B
2229,9,14.714286,73.6,1,152,B
2230,9,14.285714,71.4,1,160,B
2230,9,14.285714,71.4,1,160,B
2230,9,14.285714,71.4,1,160,B
2230,9,14.285714,71.4,1,160,B
2230,9,14.285714,71.4,1,160,B
2230,9,14.285714,71.4,1,160,B
2230,9,14.285714,71.4,1,160,B
2231,9,14.857143,74.3,1,146,B
2231,9,14.857143,74.3,1,146,B
2231,9,14.857143,74.3,1,146,B
2231,9,14.857143,74.3,1,146,B
2231,9,14.857143,74.3,1,146,B
2231,9,14.857143,74.3,1,146,B
2231,9,14.857143,74.3,1,146,B
2232,9,14.857143,74.3,1,156,B
2232,9,14.857143,74.3,1,156,B
2232,9,14.857143,74.3,1,156,B
2232,9,14.857143,74.3,1,156,B
2232,9,14.857143,74.3,1,156,B
2232,9,14.857143,74.3,1,156,B
2232,9,14.857143,74.3,1,156,B
2233,9,14.714286,73.6,1,154,B
2233,9,14.714286,73.6,1,154,B
2233,9,14.714286,73.6,1,154,B
2233,9,14.714286,73.6,1,154,B
2233,9,14.714286,73.6,1,154,B
2233,9,14.714286,73.6,1,154,B
2233,9,14.714286,73.6,1,154,B
2234,9,13.571429,67.9,1,154,B
2234,9,13.571429,67.9,1,154,B
2234,9,13.571429,67.9,1,154,B
2234,9,13.571429,67.9,1,154,B
2234,9,13.571429,67.9,1,154,B
2234,9,13.571429,67.9,1,154,B
2234,9,13.571429,67.9,1,154,B
2235,9,14.142857,70.7,1,154,B
2235,9,14.142857,70.7,1,154,B
2235,9,14.142857,70.7,1,154,B
2235,9,14.142857,70.7,1,154,B
2235,9,14.142857,70.7,1,154,B
2235,9,14.142857,70.7,1,154,B
2235,9,14.142857,70.7,1,154,B
2236,9,13.142857,65.7,1,152,B
2236,9,13.142857,65.7,1,152,B
2236,9,13.142857,65.7,1,152,B
2236,9,13.142857,65.7,1,152,B
2236,9,13.142857,65.7,1,152,B
2236,9,13.142857,65.7,1,152,B
2236,9,13.142857,65.7,1,152,B
2237,9,13.857143,69.3,1,150,B
2237,9,13.857143,69.3,1,150,B
2237,9,13.857143,69.3,1,150,B
2237,9,13.857143,69.3,1,150,B
2237,9,13.857143,69.3,1,150,B
2237,9,13.857143,69.3,1,150,B
2237,9,13.857143,69.3,1,150,B
2238,9,13.857143,69.3,1,150,B
2238,9,13.857143,69.3,1,150,B
2238,9,13.857143,69.3,1,150,B
2238,9,13.857143,69.3,1,150,B
2238,9,13.857143,69.3,1,150,B
2238,9,13.857143,69.3,1,150,B
2238,9,13.857143,69.3,1,150,B
2239,9,13.714286,68.6,1,168,C
2239,9,13.714286,68.6,1,168,C
2239,9,13.714286,68.6,1,168,C
2239,9,13.714286,68.6,1,168,C
2239,9,13.714286,68.6,1,168,C
2239,9,13.714286,68.6,1,168,C
2239,9,13.714286,68.6,1,168,C
2240,9,15.0,75.0,1,168,C
2240,9,15.0,75.0,1,168,C
2240,9,15.0,75.0,1,168,C
2240,9,15.0,75.0,1,168,C
2240,9,15.0,75.0,1,168,C
2240,9,15.0,75.0,1,168,C
2240,9,15.0,75.0,1,168,C
2241,9,14.428571,72.1,1,150,B
2241,9,14.428571,72.1,1,150,B
2241,9,14.428571,72.1,1,150,B
2241,9,14.428571,72.1,1,150,B
2241,9,14.428571,72.1,1,150,B
2241,9,14.428571,72.1,1,150,B
2241,9,14.428571,72.1,1,150,B
2242,9,13.714286,68.6,1,166,C
2242,9,13.714286,68.6,1,166,C
2242,9,13.714286,68.6,1,166,C
2242,9,13.714286,68.6,1,166,C
2242,9,13.714286,68.6,1,166,C
2242,9,13.714286,68.6,1,166,C
2242,9,13.714286,68.6,1,166,C
2243,9,14.857143,74.3,1,144,B
2243,9,14.857143,74.3,1,144,B
2243,9,14.857143,74.3,1,144,B
2243,9,14.857143,74.3,1,144,B
2243,9,14.857143,74.3,1,144,B
2243,9,14.857143,74.3,1,144,B
2243,9,14.857143,74.3,1,144,B
2244,9,14.571429,72.9,1,150,B
2244,9,14.571429,72.9,1,150,B
2244,9,14.571429,72.9,1,150,B
2244,9,14.571429,72.9,1,150,B
2244,9,14.571429,72.9,1,150,B
2244,9,14.571429,72.9,1,150,B
2244,9,14.571429,72.9,1,150,B
2245,9,14.142857,70.7,1,154,B
2245,9,14.142857,70.7,1,154,B
2245,9,14.142857,70.7,1,154,B
2245,9,14.142857,70.7,1,154,B
2245,9,14.142857,70.7,1,154,B
2245,9,14.142857,70.7,1,154,B
2245,9,14.142857,70.7,1,154,B
2246,9,15.0,75.0,1,146,B
2246,9,15.0,75.0,1,146,B
2246,9,15.0,75.0,1,146,B
2246,9,15.0,75.0,1,146,B
2246,9,15.0,75.0,1,146,B
2246,9,15.0,75.0,1,146,B
2246,9,15.0,75.0,1,146,B
2247,9,13.714286,68.6,1,142,B
2247,9,13.714286,68.6,1,142,B
2247,9,13.714286,68.6,1,142,B
2247,9,13.714286,68.6,1,142,B
2247,9,13.714286,68.6,1,142,B
2247,9,13.714286,68.6,1,142,B
2247,9,13.714286,68.6,1,142,B
2248,9,14.571429,72.9,1,150,B
2248,9,14.571429,72.9,1,150,B
2248,9,14.571429,72.9,1,150,B
2248,9,14.571429,72.9,1,150,B
2248,9,14.571429,72.9,1,150,B
2248,9,14.571429,72.9,1,150,B
2248,9,14.571429,72.9,1,150,B
2249,9,14.571429,72.9,1,144,B
2249,9,14.571429,72.9,1,144,B
2249,9,14.571429,72.9,1,144,B
2249,9,14.571429,72.9,1,144,B
2249,9,14.571429,72.9,1,144,B
2249,9,14.571429,72.9,1,144,B
2249,9,14.571429,72.9,1,144,B
2250,9,13.857143,69.3,1,150,B
2250,9,13.857143,69.3,1,150,B
2250,9,13.857143,69.3,1,150,B
2250,9,13.857143,69.3,1,150,B
2250,9,13.857143,69.3,1,150,B
2250,9,13.857143,69.3,1,150,B
2250,9,13.857143,69.3,1,150,B
2251,9,14.285714,71.4,1,150,B
2251,9,14.285714,71.4,1,150,B
2251,9,14.285714,71.4,1,150,B
2251,9,14.285714,71.4,1,150,B
2251,9,14.285714,71.4,1,150,B
2251,9,14.285714,71.4,1,150,B
2251,9,14.285714,71.4,1,150,B
2252,9,14.142857,70.7,1,148,B
2252,9,14.142857,70.7,1,148,B
2252,9,14.142857,70.7,1,148,B
2252,9,14.142857,70.7,1,148,B
2252,9,14.142857,70.7,1,148,B
2252,9,14.142857,70.7,1,148,B
2252,9,14.142857,70.7,1,148,B
2253,9,15.0,75.0,1,144,B
2253,9,15.0,75.0,1,144,B
2253,9,15.0,75.0,1,144,B
2253,9,15.0,75.0,1,144,B
2253,9,15.0,75.0,1,144,B
2253,9,15.0,75.0,1,144,B
2253,9,15.0,75.0,1,144,B
2254,9,14.714286,73.6,1,152,B
2254,9,14.714286,73.6,1,152,B
2254,9,14.714286,73.6,1,152,B
2254,9,14.714286,73.6,1,152,B
2254,9,14.714286,73.6,1,152,B
2254,9,14.714286,73.6,1,152,B
2254,9,14.714286,73.6,1,152,B
2255,9,14.857143,74.3,1,152,B
2255,9,14.857143,74.3,1,152,B
2255,9,14.857143,74.3,1,152,B
2255,9,14.857143,74.3,1,152,B
2255,9,14.857143,74.3,1,152,B
2255,9,14.857143,74.3,1,152,B
2255,9,14.857143,74.3,1,152,B
2256,9,15.428571,77.1,1,152,B
2256,9,15.428571,77.1,1,152,B
2256,9,15.428571,77.1,1,152,B
2256,9,15.428571,77.1,1,152,B
2256,9,15.428571,77.1,1,152,B
2256,9,15.428571,77.1,1,152,B
2256,9,15.428571,77.1,1,152,B
2257,9,12.428571,62.1,1,144,B
2257,9,12.428571,62.1,1,144,B
2257,9,12.428571,62.1,1,144,B
2257,9,12.428571,62.1,1,144,B
2257,9,12.428571,62.1,1,144,B
2257,9,12.428571,62.1,1,144,B
2257,9,12.428571,62.1,1,144,B
2258,9,12.5,62.5,1,158,B
2258,9,12.5,62.5,1,158,B
2258,9,12.5,62.5,1,158,B
2258,9,12.5,62.5,1,158,B
2258,9,12.5,62.5,1,158,B
2258,9,12.5,62.5,1,158,B
2258,9,12.5,62.5,1,158,B
2258,9,12.5,62.5,1,158,B
2259,9,12.125,60.6,1,162,C
2259,9,12.125,60.6,1,162,C
2259,9,12.125,60.6,1,162,C
2259,9,12.125,60.6,1,162,C
2259,9,12.125,60.6,1,162,C
2259,9,12.125,60.6,1,162,C
2259,9,12.125,60.6,1,162,C
2259,9,12.125,60.6,1,162,C
2260,9,14.125,70.6,1,144,B
2260,9,14.125,70.6,1,144,B
2260,9,14.125,70.6,1,144,B
2260,9,14.125,70.6,1,144,B
2260,9,14.125,70.6,1,144,B
2260,9,14.125,70.6,1,144,B
2260,9,14.125,70.6,1,144,B
2260,9,14.125,70.6,1,144,B
2261,9,11.0,55.0,1,150,B
2261,9,11.0,55.0,1,150,B
2261,9,11.0,55.0,1,150,B
2261,9,11.0,55.0,1,150,B
2261,9,11.0,55.0,1,150,B
2261,9,11.0,55.0,1,150,B
2261,9,11.0,55.0,1,150,B
2262,9,12.714286,63.6,1,158,B
2262,9,12.714286,63.6,1,158,B
2262,9,12.714286,63.6,1,158,B
2262,9,12.714286,63.6,1,158,B
2262,9,12.714286,63.6,1,158,B
2262,9,12.714286,63.6,1,158,B
2262,9,12.714286,63.6,1,158,B
2263,9,12.375,61.9,1,142,B
2263,9,12.375,61.9,1,142,B
2263,9,12.375,61.9,1,142,B
2263,9,12.375,61.9,1,142,B
2263,9,12.375,61.9,1,142,B
2263,9,12.375,61.9,1,142,B
2263,9,12.375,61.9,1,142,B
2263,9,12.375,61.9,1,142,B
2264,9,13.125,65.6,1,164,C
2264,9,13.125,65.6,1,164,C
2264,9,13.125,65.6,1,164,C
2264,9,13.125,65.6,1,164,C
2264,9,13.125,65.6,1,164,C
2264,9,13.125,65.6,1,164,C
2264,9,13.125,65.6,1,164,C
2264,9,13.125,65.6,1,164,C
2265,9,12.875,64.4,1,150,B
2265,9,12.875,64.4,1,150,B
2265,9,12.875,64.4,1,150,B
2265,9,12.875,64.4,1,150,B
2265,9,12.875,64.4,1,150,B
2265,9,12.875,64.4,1,150,B
2265,9,12.875,64.4,1,150,B
2265,9,12.875,64.4,1,150,B
2266,9,12.4,62.0,1,150,B
2266,9,12.4,62.0,1,150,B
2266,9,12.4,62.0,1,150,B
2266,9,12.4,62.0,1,150,B
2266,9,12.4,62.0,1,150,B
2267,9,12.25,61.3,1,156,B
2267,9,12.25,61.3,1,156,B
2267,9,12.25,61.3,1,156,B
2267,9,12.25,61.3,1,156,B
2267,9,12.25,61.3,1,156,B
2267,9,12.25,61.3,1,156,B
2267,9,12.25,61.3,1,156,B
2267,9,12.25,61.3,1,156,B
2268,9,12.875,64.4,1,152,B
2268,9,12.875,64.4,1,152,B
2268,9,12.875,64.4,1,152,B
2268,9,12.875,64.4,1,152,B
2268,9,12.875,64.4,1,152,B
2268,9,12.875,64.4,1,152,B
2268,9,12.875,64.4,1,152,B
2268,9,12.875,64.4,1,152,B
2269,9,13.0,65.0,1,152,B
2269,9,13.0,65.0,1,152,B
2269,9,13.0,65.0,1,152,B
2269,9,13.0,65.0,1,152,B
2269,9,13.0,65.0,1,152,B
2269,9,13.0,65.0,1,152,B
2269,9,13.0,65.0,1,152,B
2269,9,13.0,65.0,1,152,B
2270,9,12.875,64.4,1,162,C
2270,9,12.875,64.4,1,162,C
2270,9,12.875,64.4,1,162,C
2270,9,12.875,64.4,1,162,C
2270,9,12.875,64.4,1,162,C
2270,9,12.875,64.4,1,162,C
2270,9,12.875,64.4,1,162,C
2270,9,12.875,64.4,1,162,C
2271,9,11.857143,59.3,1,150,B
2271,9,11.857143,59.3,1,150,B
2271,9,11.857143,59.3,1,150,B
2271,9,11.857143,59.3,1,150,B
2271,9,11.857143,59.3,1,150,B
2271,9,11.857143,59.3,1,150,B
2271,9,11.857143,59.3,1,150,B
2277,9,10.166667,50.8,1,152,B
2277,9,10.166667,50.8,1,152,B
2277,9,10.166667,50.8,1,152,B
2277,9,10.166667,50.8,1,152,B
2277,9,10.166667,50.8,1,152,B
2277,9,10.166667,50.8,1,152,B
2278,9,12.833333,64.2,1,144,B
2278,9,12.833333,64.2,1,144,B
2278,9,12.833333,64.2,1,144,B
2278,9,12.833333,64.2,1,144,B
2278,9,12.833333,64.2,1,144,B
2278,9,12.833333,64.2,1,144,B
2279,9,11.8,59.0,1,158,B
2279,9,11.8,59.0,1,158,B
2279,9,11.8,59.0,1,158,B
2279,9,11.8,59.0,1,158,B
2279,9,11.8,59.0,1,158,B
2280,9,12.285714,61.4,1,164,C
2280,9,12.285714,61.4,1,164,C
2280,9,12.285714,61.4,1,164,C
2280,9,12.285714,61.4,1,164,C
2280,9,12.285714,61.4,1,164,C
2280,9,12.285714,61.4,1,164,C
2280,9,12.285714,61.4,1,164,C
2281,9,11.428571,57.1,1,160,B
2281,9,11.428571,57.1,1,160,B
2281,9,11.428571,57.1,1,160,B
2281,9,11.428571,57.1,1,160,B
2281,9,11.428571,57.1,1,160,B
2281,9,11.428571,57.1,1,160,B
2281,9,11.428571,57.1,1,160,B
2282,9,11.428571,57.1,1,140,A
2282,9,11.428571,57.1,1,140,A
2282,9,11.428571,57.1,1,140,A
2282,9,11.428571,57.1,1,140,A
2282,9,11.428571,57.1,1,140,A
2282,9,11.428571,57.1,1,140,A
2282,9,11.428571,57.1,1,140,A
2283,9,9.0,45.0,1,136,A
2283,9,9.0,45.0,1,136,A
2283,9,9.0,45.0,1,136,A
2283,9,9.0,45.0,1,136,A
2284,9,10.5,52.5,1,142,B
2284,9,10.5,52.5,1,142,B
2284,9,10.5,52.5,1,142,B
2284,9,10.5,52.5,1,142,B
2284,9,10.5,52.5,1,142,B
2284,9,10.5,52.5,1,142,B
2285,9,12.125,60.6,1,150,B
2285,9,12.125,60.6,1,150,B
2285,9,12.125,60.6,1,150,B
2285,9,12.125,60.6,1,150,B
2285,9,12.125,60.6,1,150,B
2285,9,12.125,60.6,1,150,B
2285,9,12.125,60.6,1,150,B
2285,9,12.125,60.6,1,150,B
2286,9,10.4,52.0,1,138,A
2286,9,10.4,52.0,1,138,A
2286,9,10.4,52.0,1,138,A
2286,9,10.4,52.0,1,138,A
2286,9,10.4,52.0,1,138,A
2287,9,11.714286,58.6,1,146,B
2287,9,11.714286,58.6,1,146,B
2287,9,11.714286,58.6,1,146,B
2287,9,11.714286,58.6,1,146,B
2287,9,11.714286,58.6,1,146,B
2287,9,11.714286,58.6,1,146,B
2287,9,11.714286,58.6,1,146,B
2288,9,11.5,57.5,1,150,B
2288,9,11.5,57.5,1,150,B
2288,9,11.5,57.5,1,150,B
2288,9,11.5,57.5,1,150,B
2288,9,11.5,57.5,1,150,B
2288,9,11.5,57.5,1,150,B
2288,9,11.5,57.5,1,150,B
2288,9,11.5,57.5,1,150,B
2289,9,12.5,62.5,1,158,B
2289,9,12.5,62.5,1,158,B
2289,9,12.5,62.5,1,158,B
2289,9,12.5,62.5,1,158,B
2290,9,11.857143,59.3,1,160,B
2290,9,11.857143,59.3,1,160,B
2290,9,11.857143,59.3,1,160,B
2290,9,11.857143,59.3,1,160,B
2290,9,11.857143,59.3,1,160,B
2290,9,11.857143,59.3,1,160,B
2290,9,11.857143,59.3,1,160,B
2291,9,11.333333,56.7,1,144,B
2291,9,11.333333,56.7,1,144,B
2291,9,11.333333,56.7,1,144,B
2291,9,11.333333,56.7,1,144,B
2291,9,11.333333,56.7,1,144,B
2291,9,11.333333,56.7,1,144,B
2292,9,12.333333,61.7,1,152,B
2292,9,12.333333,61.7,1,152,B
2292,9,12.333333,61.7,1,152,B
2292,9,12.333333,61.7,1,152,B
2292,9,12.333333,61.7,1,152,B
2292,9,12.333333,61.7,1,152,B
2293,9,11.6,58.0,1,150,B
2293,9,11.6,58.0,1,150,B
2293,9,11.6,58.0,1,150,B
2293,9,11.6,58.0,1,150,B
2293,9,11.6,58.0,1,150,B
2294,9,12.428571,62.1,1,158,B
2294,9,12.428571,62.1,1,158,B
2294,9,12.428571,62.1,1,158,B
2294,9,12.428571,62.1,1,158,B
2294,9,12.428571,62.1,1,158,B
2294,9,12.428571,62.1,1,158,B
2294,9,12.428571,62.1,1,158,B
2295,9,12.428571,62.1,1,144,B
2295,9,12.428571,62.1,1,144,B
2295,9,12.428571,62.1,1,144,B
2295,9,12.428571,62.1,1,144,B
2295,9,12.428571,62.1,1,144,B
2295,9,12.428571,62.1,1,144,B
2295,9,12.428571,62.1,1,144,B
2296,9,11.571429,57.9,1,156,B
2296,9,11.571429,57.9,1,156,B
2296,9,11.571429,57.9,1,156,B
2296,9,11.571429,57.9,1,156,B
2296,9,11.571429,57.9,1,156,B
2296,9,11.571429,57.9,1,156,B
2296,9,11.571429,57.9,1,156,B
2297,9,11.428571,57.1,1,160,B
2297,9,11.428571,57.1,1,160,B
2297,9,11.428571,57.1,1,160,B
2297,9,11.428571,57.1,1,160,B
2297,9,11.428571,57.1,1,160,B
2297,9,11.428571,57.1,1,160,B
2297,9,11.428571,57.1,1,160,B
2298,9,11.333333,56.7,1,144,B
2298,9,11.333333,56.7,1,144,B
2298,9,11.333333,56.7,1,144,B
2298,9,11.333333,56.7,1,144,B
2298,9,11.333333,56.7,1,144,B
2298,9,11.333333,56.7,1,144,B
2299,9,11.714286,58.6,1,160,B
2299,9,11.714286,58.6,1,160,B
2299,9,11.714286,58.6,1,160,B
2299,9,11.714286,58.6,1,160,B
2299,9,11.714286,58.6,1,160,B
2299,9,11.714286,58.6,1,160,B
2299,9,11.714286,58.6,1,160,B
2300,9,11.0,55.0,1,156,B
2300,9,11.0,55.0,1,156,B
2300,9,11.0,55.0,1,156,B
2300,9,11.0,55.0,1,156,B
2300,9,11.0,55.0,1,156,B
2300,9,11.0,55.0,1,156,B
2301,9,12.0,60.0,1,154,B
2301,9,12.0,60.0,1,154,B
2301,9,12.0,60.0,1,154,B
2301,9,12.0,60.0,1,154,B
2301,9,12.0,60.0,1,154,B
2301,9,12.0,60.0,1,154,B
2301,9,12.0,60.0,1,154,B
2302,9,11.714286,58.6,1,164,C
2302,9,11.714286,58.6,1,164,C
2302,9,11.714286,58.6,1,164,C
2302,9,11.714286,58.6,1,164,C
2302,9,11.714286,58.6,1,164,C
2302,9,11.714286,58.6,1,164,C
2302,9,11.714286,58.6,1,164,C
2303,9,9.166667,45.8,1,140,A
2303,9,9.166667,45.8,1,140,A
2303,9,9.166667,45.8,1,140,A
2303,9,9.166667,45.8,1,140,A
2303,9,9.166667,45.8,1,140,A
2303,9,9.166667,45.8,1,140,A
2304,9,11.0,55.0,1,158,B
2304,9,11.0,55.0,1,158,B
2304,9,11.0,55.0,1,158,B
2304,9,11.0,55.0,1,158,B
2304,9,11.0,55.0,1,158,B
2304,9,11.0,55.0,1,158,B
2304,9,11.0,55.0,1,158,B
2304,9,11.0,55.0,1,158,B
2305,9,11.666667,58.3,1,154,B
2305,9,11.666667,58.3,1,154,B
2305,9,11.666667,58.3,1,154,B
2305,9,11.666667,58.3,1,154,B
2305,9,11.666667,58.3,1,154,B
2305,9,11.666667,58.3,1,154,B
2306,9,13.285714,66.4,1,148,B
2306,9,13.285714,66.4,1,148,B
2306,9,13.285714,66.4,1,148,B
2306,9,13.285714,66.4,1,148,B
2306,9,13.285714,66.4,1,148,B
2306,9,13.285714,66.4,1,148,B
2306,9,13.285714,66.4,1,148,B
2307,9,9.8,49.0,1,160,B
2307,9,9.8,49.0,1,160,B
2307,9,9.8,49.0,1,160,B
2307,9,9.8,49.0,1,160,B
2307,9,9.8,49.0,1,160,B
2308,9,12.285714,61.4,1,156,B
2308,9,12.285714,61.4,1,156,B
2308,9,12.285714,61.4,1,156,B
2308,9,12.285714,61.4,1,156,B
2308,9,12.285714,61.4,1,156,B
2308,9,12.285714,61.4,1,156,B
2308,9,12.285714,61.4,1,156,B
2309,9,11.8,59.0,1,154,B
2309,9,11.8,59.0,1,154,B
2309,9,11.8,59.0,1,154,B
2309,9,11.8,59.0,1,154,B
2309,9,11.8,59.0,1,154,B
2310,9,11.8,59.0,1,158,B
2310,9,11.8,59.0,1,158,B
2310,9,11.8,59.0,1,158,B
2310,9,11.8,59.0,1,158,B
2310,9,11.8,59.0,1,158,B
2311,9,11.285714,56.4,1,164,C
2311,9,11.285714,56.4,1,164,C
2311,9,11.285714,56.4,1,164,C
2311,9,11.285714,56.4,1,164,C
2311,9,11.285714,56.4,1,164,C
2311,9,11.285714,56.4,1,164,C
2311,9,11.285714,56.4,1,164,C
2312,9,11.0,55.0,1,140,A
2312,9,11.0,55.0,1,140,A
2312,9,11.0,55.0,1,140,A
2312,9,11.0,55.0,1,140,A
2312,9,11.0,55.0,1,140,A
2312,9,11.0,55.0,1,140,A
2312,9,11.0,55.0,1,140,A
2313,9,12.0,60.0,1,146,B
2313,9,12.0,60.0,1,146,B
2313,9,12.0,60.0,1,146,B
2313,9,12.0,60.0,1,146,B
2313,9,12.0,60.0,1,146,B
2313,9,12.0,60.0,1,146,B
2313,9,12.0,60.0,1,146,B
2314,9,12.142857,60.7,1,152,B
2314,9,12.142857,60.7,1,152,B
2314,9,12.142857,60.7,1,152,B
2314,9,12.142857,60.7,1,152,B
2314,9,12.142857,60.7,1,152,B
2314,9,12.142857,60.7,1,152,B
2314,9,12.142857,60.7,1,152,B
2315,9,12.0,60.0,1,148,B
2315,9,12.0,60.0,1,148,B
2315,9,12.0,60.0,1,148,B
2315,9,12.0,60.0,1,148,B
2315,9,12.0,60.0,1,148,B
2315,9,12.0,60.0,1,148,B
2315,9,12.0,60.0,1,148,B
2316,9,13.571429,67.9,1,144,B
2316,9,13.571429,67.9,1,144,B
2316,9,13.571429,67.9,1,144,B
2316,9,13.571429,67.9,1,144,B
2316,9,13.571429,67.9,1,144,B
2316,9,13.571429,67.9,1,144,B
2316,9,13.571429,67.9,1,144,B
2317,9,12.571429,62.9,1,148,B
2317,9,12.571429,62.9,1,148,B
2317,9,12.571429,62.9,1,148,B
2317,9,12.571429,62.9,1,148,B
2317,9,12.571429,62.9,1,148,B
2317,9,12.571429,62.9,1,148,B
2317,9,12.571429,62.9,1,148,B
2318,9,12.2,61.0,1,164,C
2318,9,12.2,61.0,1,164,C
2318,9,12.2,61.0,1,164,C
2318,9,12.2,61.0,1,164,C
2318,9,12.2,61.0,1,164,C
2319,9,11.666667,58.3,1,140,A
2319,9,11.666667,58.3,1,140,A
2319,9,11.666667,58.3,1,140,A
2319,9,11.666667,58.3,1,140,A
2319,9,11.666667,58.3,1,140,A
2319,9,11.666667,58.3,1,140,A
2320,9,12.142857,60.7,1,146,B
2320,9,12.142857,60.7,1,146,B
2320,9,12.142857,60.7,1,146,B
2320,9,12.142857,60.7,1,146,B
2320,9,12.142857,60.7,1,146,B
2320,9,12.142857,60.7,1,146,B
2320,9,12.142857,60.7,1,146,B
2321,9,12.571429,62.9,1,144,B
2321,9,12.571429,62.9,1,144,B
2321,9,12.571429,62.9,1,144,B
2321,9,12.571429,62.9,1,144,B
2321,9,12.571429,62.9,1,144,B
2321,9,12.571429,62.9,1,144,B
2321,9,12.571429,62.9,1,144,B
2322,9,11.666667,58.3,1,160,B
2322,9,11.666667,58.3,1,160,B
2322,9,11.666667,58.3,1,160,B
2322,9,11.666667,58.3,1,160,B
2322,9,11.666667,58.3,1,160,B
2322,9,11.666667,58.3,1,160,B
3852,9,11.571429,57.9,1,142,B
3852,9,11.571429,57.9,1,142,B
3852,9,11.571429,57.9,1,142,B
3852,9,11.571429,57.9,1,142,B
3852,9,11.571429,57.9,1,142,B
3852,9,11.571429,57.9,1,142,B
3852,9,11.571429,57.9,1,142,B
2324,9,12.714286,63.6,1,162,C
2324,9,12.714286,63.6,1,162,C
2324,9,12.714286,63.6,1,162,C
2324,9,12.714286,63.6,1,162,C
2324,9,12.714286,63.6,1,162,C
2324,9,12.714286,63.6,1,162,C
2324,9,12.714286,63.6,1,162,C
2325,9,11.142857,55.7,1,164,C
2325,9,11.142857,55.7,1,164,C
2325,9,11.142857,55.7,1,164,C
2325,9,11.142857,55.7,1,164,C
2325,9,11.142857,55.7,1,164,C
2325,9,11.142857,55.7,1,164,C
2325,9,11.142857,55.7,1,164,C
2326,9,12.714286,63.6,1,156,B
2326,9,12.714286,63.6,1,156,B
2326,9,12.714286,63.6,1,156,B
2326,9,12.714286,63.6,1,156,B
2326,9,12.714286,63.6,1,156,B
2326,9,12.714286,63.6,1,156,B
2326,9,12.714286,63.6,1,156,B
2327,9,12.571429,62.9,1,158,B
2327,9,12.571429,62.9,1,158,B
2327,9,12.571429,62.9,1,158,B
